lon,lat,dmagt,dalt,trend,reliable
63.24588757843491,54.9993532702177,-0.053584576,0.0967474,-0.00027790914607937566,False
63.49741585798838,54.9993532702177,0.93225527,0.45481825,0.07179438554787457,True
63.74894413754185,54.9993532702177,0.4271345,2.0884724,0.027893193160429174,True
64.00047241709531,54.9993532702177,0.34605742,0.2736349,0.017377027680600968,False
64.25200069664878,54.9993532702177,-0.014462948,0.01229763,-0.003991565825063379,False
64.50352897620225,54.9993532702177,0.029835224,0.39585114,0.00522289638277823,False
64.74607410291452,54.9993532702177,-0.02195263,0.83554554,-0.0033788608599308535,False
64.99760238246797,54.9993532702177,0.15296364,0.14985752,0.0029717867887458583,False
65.24913066202144,54.9993532702177,0.63708115,0.26309586,0.04636123391646063,True
65.50065894157491,54.9993532702177,0.5061865,0.4973774,0.03299069344242688,True
65.75218722112838,54.9993532702177,0.20197058,0.4284978,0.011198926273779108,False
66.00371550068185,54.9993532702177,-0.15405464,0.32529068,-0.015783142138129834,False
66.24626062739412,54.9993532702177,0.1980586,0.2464776,0.014313863198967488,False
66.49778890694758,54.9993532702177,0.48892832,0.19946575,0.034531378444234435,True
66.74931718650105,54.9993532702177,0.26698494,0.22895479,0.03008455083339909,True
67.00084546605451,54.9993532702177,-0.16501999,0.76571894,-0.002220477333550754,False
67.25237374560798,54.9993532702177,0.009547234,1.0186143,0.010599365717247638,False
67.50390202516145,54.9993532702177,0.37019086,0.5666528,0.014654885062687114,False
67.74644715187371,54.9993532702177,0.28544807,-0.06018305,0.018146016326130006,False
68.24950371098065,54.9993532702177,-0.006705761,0.23730183,0.0026108126097080103,False
68.50103199053412,54.9993532702177,0.529459,0.47204018,0.043728434888619015,True
68.75256027008759,54.9993532702177,-0.20766783,0.26828098,-0.014073929605604428,False
69.00408854964105,54.9993532702177,0.66810703,0.5469575,0.052333154557622434,True
69.24663367635331,54.9993532702177,0.38768983,0.32151175,0.03239559282230219,True
69.49816195590678,54.9993532702177,0.081858635,-0.12787199,0.005750051329407083,False
69.74969023546025,54.9993532702177,0.18392324,0.31189966,0.025721897656402856,True
70.00121851501372,54.9993532702177,-0.22514677,0.47595263,-0.022864839095102174,True
70.25274679456719,54.9993532702177,-0.104991436,0.70249987,-0.004694342311424374,False
70.50427507412064,54.9993532702177,0.10618973,-0.0438056,0.006190217899370307,False
