lon,lat,pred_magt,pred_class
37.50017153556943,55.25088154977117,3.790539,0
37.75169981512289,55.25088154977117,3.9568555,0
38.00322809467636,55.25088154977117,3.577218,0
38.24577322138863,55.25088154977117,3.9113271,0
38.49730150094209,55.25088154977117,3.641228,0
38.74882978049556,55.25088154977117,4.276223,0
39.00035806004903,55.25088154977117,3.6371412,0
39.25188633960249,55.25088154977117,3.3650842,0
39.50341461915596,55.25088154977117,3.294532,0
39.745959745868234,55.25088154977117,3.577866,0
39.997488025421696,55.25088154977117,3.7902842,0
40.249016304975164,55.25088154977117,3.621013,0
40.500544584528626,55.25088154977117,3.416707,0
40.752072864082095,55.25088154977117,3.713669,0
41.003601143635564,55.25088154977117,3.740093,0
41.24614627034783,55.25088154977117,3.5124283,0
41.4976745499013,55.25088154977117,3.5037215,0
41.74920282945477,55.25088154977117,4.0644164,0
42.00073110900823,55.25088154977117,3.691493,0
42.2522593885617,55.25088154977117,3.598211,0
42.50378766811516,55.25088154977117,3.5804532,0
42.74633279482743,55.25088154977117,3.2776947,0
42.9978610743809,55.25088154977117,3.8344522,0
43.24938935393436,55.25088154977117,4.048295,0
43.50091763348783,55.25088154977117,4.0605807,0
43.7524459130413,55.25088154977117,4.5195575,0
44.00397419259476,55.25088154977117,4.5616307,0
44.24651931930703,55.25088154977117,3.7814841,0
44.4980475988605,55.25088154977117,4.0528975,0
44.749575878413964,55.25088154977117,4.0768914,0
45.00110415796743,55.25088154977117,4.360583,0
45.252632437520894,55.25088154977117,3.9911351,0
45.50416071707436,55.25088154977117,4.0802236,0
45.746705843786636,55.25088154977117,4.2343264,0
45.9982341233401,55.25088154977117,4.1325254,0
46.249762402893566,55.25088154977117,4.090793,0
46.501290682447035,55.25088154977117,3.5770452,0
46.7528189620005,55.25088154977117,3.5533044,0
47.004347241553965,55.25088154977117,3.4787188,0
47.24689236826624,55.25088154977117,3.612096,0
47.4984206478197,55.25088154977117,4.218269,0
47.74994892737317,55.25088154977117,3.9427187,0
48.00147720692663,55.25088154977117,4.2700524,0
48.2530054864801,55.25088154977117,4.003323,0
48.49555061319237,55.25088154977117,4.3669744,0
48.74707889274583,55.25088154977117,3.8369927,0
48.9986071722993,55.25088154977117,3.869404,0
49.99573713767197,55.25088154977117,3.9598854,0
50.247265417225435,55.25088154977117,4.08735,0
50.498793696778904,55.25088154977117,4.273511,0
50.75032197633237,55.25088154977117,4.3259816,0
51.001850255885834,55.25088154977117,4.0694036,0
51.2533785354393,55.25088154977117,3.6115446,0
51.49592366215157,55.25088154977117,4.031376,0
51.74745194170504,55.25088154977117,4.0069346,0
51.998980221258506,55.25088154977117,4.1219416,0
52.25050850081197,55.25088154977117,3.9260814,0
52.50203678036544,55.25088154977117,4.232097,0
52.753565059918905,55.25088154977117,4.3231907,0
52.99611018663117,55.25088154977117,3.9062443,0
53.24763846618464,55.25088154977117,3.8725395,0
53.49916674573811,55.25088154977117,3.8148813,0
53.75069502529157,55.25088154977117,3.7067432,0
54.00222330484504,55.25088154977117,3.9500048,0
54.2537515843985,55.25088154977117,3.4985943,0
54.49629671111077,55.25088154977117,3.7549374,0
54.74782499066424,55.25088154977117,3.896875,0
54.9993532702177,55.25088154977117,4.0605917,0
55.25088154977117,55.25088154977117,4.282046,0
55.50240982932464,55.25088154977117,4.3706455,0
55.7539381088781,55.25088154977117,4.0740023,0
55.996483235590375,55.25088154977117,3.6903565,0
56.248011515143844,55.25088154977117,3.9901783,0
56.499539794697306,55.25088154977117,3.8880455,0
56.751068074250774,55.25088154977117,3.5424776,0
57.002596353804236,55.25088154977117,3.36725,0
57.254124633357705,55.25088154977117,2.9569118,0
57.49666976006998,55.25088154977117,3.591526,0
57.74819803962344,55.25088154977117,3.5392644,0
57.99972631917691,55.25088154977117,3.9745631,0
58.25125459873038,55.25088154977117,3.9219444,0
58.50278287828384,55.25088154977117,3.9808023,0
58.75431115783731,55.25088154977117,4.007436,0
58.99685628454958,55.25088154977117,3.7390933,0
59.24838456410304,55.25088154977117,3.177504,0
59.49991284365651,55.25088154977117,3.8858733,0
59.75144112320997,55.25088154977117,2.9983034,0
60.00296940276344,55.25088154977117,3.1111722,0
60.24551452947571,55.25088154977117,3.2514951,0
60.497042809029175,55.25088154977117,3.8440237,0
60.74857108858264,55.25088154977117,3.5852816,0
61.00009936813611,55.25088154977117,3.6377118,0
61.251627647689574,55.25088154977117,4.0788083,0
61.50315592724304,55.25088154977117,4.687597,0
61.745701053955315,55.25088154977117,4.5114517,0
61.99722933350878,55.25088154977117,4.737491,0
62.248757613062246,55.25088154977117,4.552199,0
62.50028589261571,55.25088154977117,4.1440024,0
62.751814172169176,55.25088154977117,4.545643,0
63.003342451722645,55.25088154977117,4.4144335,0
63.24588757843491,55.25088154977117,4.492003,0
63.49741585798838,55.25088154977117,4.53533,0
63.74894413754185,55.25088154977117,4.5958924,0
64.00047241709531,55.25088154977117,4.855962,0
64.25200069664878,55.25088154977117,4.625768,0
64.50352897620225,55.25088154977117,4.465915,0
64.74607410291452,55.25088154977117,4.580615,0
64.99760238246797,55.25088154977117,4.534836,0
65.24913066202144,55.25088154977117,3.7553632,0
65.50065894157491,55.25088154977117,4.6146884,0
65.75218722112838,55.25088154977117,4.82631,0
66.00371550068185,55.25088154977117,4.755806,0
66.24626062739412,55.25088154977117,4.7068715,0
