lon,lat,pred_magt,pred_alt,zone,vulnerability,magt_2030,magt_2050,change_2050,trend
74.50177808845253,54.9993532702177,4.81069,3.9405975,0,,5.086457,5.2610803,0.18278599,0.018939822980413
74.75330636800598,54.9993532702177,4.6383743,3.818508,0,,5.2450385,5.25075,0.0124669075,0.0221741603222826
74.99585149471825,54.9993532702177,4.7768445,4.1724663,0,,5.196853,5.199818,0.018212318,0.0213790976482905
75.24737977427172,54.9993532702177,4.758864,3.9522276,0,,4.8397994,4.8096952,0.01272583,0.0254069711305462
75.49890805382519,54.9993532702177,4.771519,3.700605,0,,5.0586815,5.0750365,0.050842762,0.0094480345396513
75.75043633337866,54.9993532702177,4.8618193,4.138452,0,,5.1078944,5.1039724,0.011330128,0.0185972269394339
76.00196461293211,54.9993532702177,4.8128023,3.2024887,0,,5.6026254,5.5824013,-0.040843487,0.0065599906362733
76.25349289248558,54.9993532702177,4.7139263,3.3109677,0,,5.444342,5.462782,0.031588554,0.0097401191222617
76.49603801919785,54.9993532702177,4.896913,3.4612918,0,,5.2080903,5.222608,0.025431633,0.0195036469116917
76.74756629875132,54.9993532702177,4.4514823,4.1770167,0,,5.054288,5.054288,0.019982338,0.0247082972144648
76.99909457830479,54.9993532702177,4.457615,3.8850875,0,,5.426994,5.3861175,-0.042216778,0.0256671654550645
77.25062285785826,54.9993532702177,4.373974,3.8310606,0,,5.2576113,5.265877,0.054825306,0.0228907319992031
78.24775282323093,54.9993532702177,4.6612062,4.390425,0,,5.377833,5.391234,-0.011060715,0.0119894762061003
78.75080938233785,54.9993532702177,4.484638,3.4613404,0,,4.927334,4.942744,0.081744194,0.0232229085481407
79.00233766189132,54.9993532702177,4.64271,3.6223917,0,,4.992626,5.039193,0.11562252,0.0034161939773758
79.25386594144479,54.9993532702177,4.491709,4.046024,0,,4.9953837,5.057213,0.15533161,0.013107176503547
79.49641106815706,54.9993532702177,4.7363925,5.526851,0,,5.123813,5.1351433,0.114085674,0.0038205355201242
79.74793934771053,54.9993532702177,4.8295493,4.385904,0,,5.1735754,5.1849055,0.09497738,0.0128966043415547
79.999467627264,54.9993532702177,4.697891,5.1051188,0,,5.164291,5.15208,0.08561611,0.0022941988720269
80.25099590681745,54.9993532702177,4.7209325,5.316175,0,,4.8761654,4.907909,0.15658092,0.0193651114838023
80.50252418637092,54.9993532702177,5.0446286,5.4116945,0,,5.057467,5.0886917,0.17092752,0.0199324511274497
80.75405246592439,54.9993532702177,4.9166417,3.57612,0,,5.3764067,5.33266,0.12422514,0.0112613110602647
80.99659759263666,54.9993532702177,4.805,5.321423,0,,5.0528793,5.072856,0.16311169,0.0289873340461807
81.24812587219013,54.9993532702177,5.080125,5.7956567,0,,5.0252066,4.9523425,0.082657814,0.018716491023195
81.49965415174358,54.9993532702177,4.81511,5.715545,0,,5.0660367,5.022903,0.10299444,0.0262432194963268
81.75118243129705,54.9993532702177,4.8114214,5.6293607,0,,5.08728,5.1454115,0.21252584,0.0300449479984315
